0.7 2.16668 2.16668 2 1 0
0.718468 2.19745 2.19745 1 1 0
0.736931 2.22822 2.22822 1 1 0
0.760011 2.26668 2.26668 1 1 0
0.78309 2.30515 2.30515 1 1 0
0.80617 2.34362 2.34362 1 1 0
0.829249 2.38208 2.38208 1 1 0
0.852329 2.42055 2.42055 1 1 0
0.875408 2.45901 2.45901 1 1 0
0.898488 2.49748 2.49748 1 1 0
0.915789 2.52632 2.52632 1 1 0
0.938869 2.56478 2.56478 2 1 0
0.961948 2.60325 2.60325 2 1 0
0.985028 2.64171 2.64171 2 1 0
1.00811 2.68018 2.68018 2 1 0
0.915789 2.52632 2.52632 2 2 0
0.914776 2.55672 2.55672 2 2 0
0.91411 2.57671 2.57671 2 2 0
0.913377 2.5987 2.5987 2 2 0
0.911911 2.64267 2.64267 2 2 0
0.910245 2.69264 2.69264 2 2 0
0.908579 2.74262 2.74262 2 2 0
0.906914 2.79259 2.79259 2 2 0
0.905248 2.84256 2.84256 2 2 0
0.903582 2.89253 2.89253 2 2 0
0.901916 2.94251 2.94251 2 2 0
0.900251 2.99248 2.99248 2 2 0
0.898585 3.04245 3.04245 2 2 0
0.896919 3.09242 3.09242 2 2 0
0.895253 3.1424 3.1424 2 2 0
0.893588 3.19237 3.19237 2 2 0
0.891922 3.24234 3.24234 2 2 0
0.890256 3.29231 3.29231 2 2 0
0.888591 3.34228 3.34228 2 2 0
0.886925 3.39226 3.39226 2 2 0
0.885259 3.44223 3.44223 2 2 0
0.883593 3.4922 3.4922 2 2 0
0.881928 3.54217 3.54217 2 2 0
0.880262 3.59215 3.59215 2 2 0
0.878596 3.64212 3.64212 2 2 0
0.87693 3.69209 3.69209 2 2 0
0.875265 3.74206 3.74206 2 2 0
0.873599 3.79203 3.79203 2 2 0
0.871933 3.84201 3.84201 2 2 0
0.870267 3.89198 3.89198 2 2 0
0.868602 3.94195 3.94195 2 2 0
0.866936 3.99192 3.99192 2 2 0
0.86527 4.0419 4.0419 2 2 0
0.863604 4.09187 4.09187 2 2 0
0.861939 4.14184 4.14184 2 2 0
0.860273 4.19181 4.19181 2 2 0
0.858607 4.24178 4.24178 2 2 0
0.856941 4.29176 4.29176 2 2 0
0.855276 4.34173 4.34173 2 2 0
0.85361 4.3917 4.3917 2 2 0
0.851944 4.44167 4.44167 2 2 0
0.850278 4.49165 4.49165 2 2 0
0.848613 4.54162 4.54162 2 2 0
0.846947 4.59159 4.59159 2 2 0
0.845281 4.64156 4.64156 2 2 0
0.843616 4.69153 4.69153 2 2 0
0.84195 4.74151 4.74151 2 2 0
0.840284 4.79148 4.79148 2 2 0
0.838618 4.84145 4.84145 2 2 0
0.836953 4.89142 4.89142 2 2 0
0.835287 4.9414 4.9414 2 2 0
0.833621 4.99137 4.99137 2 2 0
0.831955 5.04134 5.04134 2 2 0
0.83029 5.09131 5.09131 2 2 0
0.828624 5.14129 5.14129 2 2 0
0.826958 5.19126 5.19126 2 2 0
0.825292 5.24123 5.24123 2 2 0
0.823627 5.2912 5.2912 2 2 0
0.821961 5.34117 5.34117 2 2 0
0.820295 5.39115 5.39115 2 2 0
0.818629 5.44112 5.44112 2 2 0
0.816964 5.49109 5.49109 2 2 0
0.815298 5.54106 5.54106 2 2 0
0.813632 5.59104 5.59104 2 2 0
0.811966 5.64101 5.64101 2 2 0
0.810301 5.69098 5.69098 2 2 0
