0.7 0.184688 0.184688 2 1 0
0.718468 0.168879 0.168879 1 1 0
0.736931 0.153077 0.153077 1 1 0
0.760011 0.133324 0.133324 1 1 0
0.78309 0.113571 0.113571 1 1 0
0.80617 0.0938187 0.0938187 1 1 0
0.829249 0.0740659 0.0740659 1 1 0
0.852329 0.0543132 0.0543132 1 1 0
0.875408 0.0345605 0.0345605 1 1 0
0.898488 0.0148077 0.0148077 1 1 0
0.915789 3.23367e-07 3.23367e-07 1 1 0
0.938869 -0.0197524 -0.0197524 2 1 0
0.961948 -0.0395052 -0.0395052 2 1 0
0.985028 -0.0592579 -0.0592579 2 1 0
1.00811 -0.0790106 -0.0790106 2 1 0
0.915789 3.23367e-07 3.23367e-07 2 2 0
0.914776 -5.14777e-20 -5.14777e-20 2 2 0
0.91411 -2.17618e-12 -2.17618e-12 2 2 0
0.913377 -9.24915e-18 -9.24915e-18 2 2 0
0.911911 3.47644e-22 3.47644e-22 2 2 0
0.910245 -2.8966e-31 -2.8966e-31 2 2 0
0.908579 -2.01151e-34 -2.01151e-34 2 2 0
0.906914 -2.81237e-32 -2.81237e-32 2 2 0
0.905248 -1.03679e-31 -1.03679e-31 2 2 0
0.903582 4.77274e-34 4.77274e-34 2 2 0
0.901916 1.81511e-33 1.81511e-33 2 2 0
0.900251 -3.25863e-34 -3.25863e-34 2 2 0
0.898585 -2.46684e-33 -2.46684e-33 2 2 0
0.896919 1.13125e-32 1.13125e-32 2 2 0
0.895253 -1.13185e-34 -1.13185e-34 2 2 0
0.893588 5.47382e-48 5.47382e-48 2 2 0
0.891922 1.83446e-33 1.83446e-33 2 2 0
0.890256 5.59497e-32 5.59497e-32 2 2 0
0.888591 1.09476e-46 1.09476e-46 2 2 0
0.886925 3.28429e-47 3.28429e-47 2 2 0
0.885259 1.42858e-33 1.42858e-33 2 2 0
0.883593 1.48282e-33 1.48282e-33 2 2 0
0.881928 2.11641e-34 2.11641e-34 2 2 0
0.880262 -1.05954e-33 -1.05954e-33 2 2 0
0.878596 -8.17389e-32 -8.17389e-32 2 2 0
0.87693 1.02932e-34 1.02932e-34 2 2 0
0.875265 -2.29534e-33 -2.29534e-33 2 2 0
0.873599 -4.6936e-33 -4.6936e-33 2 2 0
0.871933 -4.26118e-32 -4.26118e-32 2 2 0
0.870267 -1.09476e-47 -1.09476e-47 2 2 0
0.868602 -5.47382e-48 -5.47382e-48 2 2 0
0.866936 2.07068e-33 2.07068e-33 2 2 0
0.86527 4.14136e-33 4.14136e-33 2 2 0
