0.7 0.303388 0.303388 2 1 0
0.714326 0.285878 0.285878 1 1 0
0.724699 0.273336 0.273336 1 1 0
0.741987 0.252434 0.252434 1 1 0
0.759275 0.231531 0.231531 1 1 0
0.776563 0.210629 0.210629 1 1 0
0.793851 0.189726 0.189726 1 1 0
0.811139 0.168823 0.168823 1 1 0
0.828427 0.147921 0.147921 1 1 0
0.845715 0.127018 0.127018 1 1 0
0.863003 0.106116 0.106116 1 1 0
0.880291 0.0852134 0.0852134 1 1 0
0.897579 0.0643108 0.0643108 1 1 0
0.914867 0.0434083 0.0434083 1 1 0
0.932155 0.0225058 0.0225058 1 1 0
0.949443 0.00160323 0.00160323 1 1 0
0.950756 1.63496e-05 1.63496e-05 1 1 0
0.968044 -0.0208862 -0.0208862 2 1 0
0.985332 -0.0417887 -0.0417887 2 1 0
1.00262 -0.0626913 -0.0626913 2 1 0
0.950756 1.63496e-05 1.63496e-05 2 2 0
0.950305 1.98905e-18 1.98905e-18 2 2 0
0.950038 -5.41822e-10 -5.41822e-10 2 2 0
0.949745 -1.87746e-14 -1.87746e-14 2 2 0
0.949158 1.96856e-17 1.96856e-17 2 2 0
0.948492 5.39896e-27 5.39896e-27 2 2 0
0.947825 -2.61926e-31 -2.61926e-31 2 2 0
0.947159 2.6822e-31 2.6822e-31 2 2 0
0.946492 -1.99288e-32 -1.99288e-32 2 2 0
0.945825 -5.25487e-46 -5.25487e-46 2 2 0
0.945159 -1.64215e-47 -1.64215e-47 2 2 0
0.944492 3.88938e-61 3.88938e-61 2 2 0
0.943826 -7.2926e-63 -7.2926e-63 2 2 0
0.943159 6.90893e-77 6.90893e-77 2 2 0
0.942492 -3.24397e-48 -3.24397e-48 2 2 0
0.941826 7.01615e-49 7.01615e-49 2 2 0
0.941159 1.52535e-50 1.52535e-50 2 2 0
0.940493 7.24497e-33 7.24497e-33 2 2 0
0.939826 1.36846e-47 1.36846e-47 2 2 0
0.939159 2.73691e-48 2.73691e-48 2 2 0
0.938493 1.22025e-49 1.22025e-49 2 2 0
0.937826 -2.77784e-50 -2.77784e-50 2 2 0
0.93716 6.98142e-50 6.98142e-50 2 2 0
0.936493 3.99312e-31 3.99312e-31 2 2 0
0.935826 3.50325e-46 3.50325e-46 2 2 0
